year,month,bank,url,report,date
1977,1,ny,https://www.minneapolisfed.org/beige-book-reports/1977/1977-01-ny,1977-01-ny,1/1/1977
1977,1,ph,https://www.minneapolisfed.org/beige-book-reports/1977/1977-01-ph,1977-01-ph,1/1/1977
1977,1,ri,https://www.minneapolisfed.org/beige-book-reports/1977/1977-01-ri,1977-01-ri,1/1/1977
1977,1,sf,https://www.minneapolisfed.org/beige-book-reports/1977/1977-01-sf,1977-01-sf,1/1/1977
1977,1,sl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-01-sl,1977-01-sl,1/1/1977
1977,1,su,https://www.minneapolisfed.org/beige-book-reports/1977/1977-01-su,1977-01-su,1/1/1977
1977,2,at,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-at,1977-02-at,2/1/1977
1977,2,bo,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-bo,1977-02-bo,2/1/1977
1977,2,ch,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-ch,1977-02-ch,2/1/1977
1977,2,cl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-cl,1977-02-cl,2/1/1977
1977,2,da,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-da,1977-02-da,2/1/1977
1977,2,kc,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-kc,1977-02-kc,2/1/1977
1977,2,mi,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-mi,1977-02-mi,2/1/1977
1977,2,ny,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-ny,1977-02-ny,2/1/1977
1977,2,ph,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-ph,1977-02-ph,2/1/1977
1977,2,ri,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-ri,1977-02-ri,2/1/1977
1977,2,sf,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-sf,1977-02-sf,2/1/1977
1977,2,sl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-sl,1977-02-sl,2/1/1977
1977,2,su,https://www.minneapolisfed.org/beige-book-reports/1977/1977-02-su,1977-02-su,2/1/1977
1977,3,at,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-at,1977-03-at,3/1/1977
1977,3,bo,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-bo,1977-03-bo,3/1/1977
1977,3,ch,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-ch,1977-03-ch,3/1/1977
1977,3,cl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-cl,1977-03-cl,3/1/1977
1977,3,da,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-da,1977-03-da,3/1/1977
1977,3,kc,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-kc,1977-03-kc,3/1/1977
1977,3,mi,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-mi,1977-03-mi,3/1/1977
1977,3,ny,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-ny,1977-03-ny,3/1/1977
1977,3,ph,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-ph,1977-03-ph,3/1/1977
1977,3,ri,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-ri,1977-03-ri,3/1/1977
1977,3,sf,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-sf,1977-03-sf,3/1/1977
1977,3,sl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-sl,1977-03-sl,3/1/1977
1977,3,su,https://www.minneapolisfed.org/beige-book-reports/1977/1977-03-su,1977-03-su,3/1/1977
1977,4,at,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-at,1977-04-at,4/1/1977
1977,4,bo,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-bo,1977-04-bo,4/1/1977
1977,4,ch,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-ch,1977-04-ch,4/1/1977
1977,4,cl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-cl,1977-04-cl,4/1/1977
1977,4,da,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-da,1977-04-da,4/1/1977
1977,4,kc,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-kc,1977-04-kc,4/1/1977
1977,4,mi,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-mi,1977-04-mi,4/1/1977
1977,4,mny,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-mny,1977-04-mny,4/1/1977
1977,4,ph,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-ph,1977-04-ph,4/1/1977
1977,4,ri,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-ri,1977-04-ri,4/1/1977
1977,4,sf,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-sf,1977-04-sf,4/1/1977
1977,4,sl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-sl,1977-04-sl,4/1/1977
1977,4,su,https://www.minneapolisfed.org/beige-book-reports/1977/1977-04-su,1977-04-su,4/1/1977
1977,5,at,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-at,1977-05-at,5/1/1977
1977,5,bo,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-bo,1977-05-bo,5/1/1977
1977,5,ch,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-ch,1977-05-ch,5/1/1977
1977,5,cl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-cl,1977-05-cl,5/1/1977
1977,5,da,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-da,1977-05-da,5/1/1977
1977,5,kc,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-kc,1977-05-kc,5/1/1977
1977,5,mi,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-mi,1977-05-mi,5/1/1977
1977,5,ny,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-ny,1977-05-ny,5/1/1977
1977,5,ph,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-ph,1977-05-ph,5/1/1977
1977,5,ri,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-ri,1977-05-ri,5/1/1977
1977,5,sf,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-sf,1977-05-sf,5/1/1977
1977,5,sl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-sl,1977-05-sl,5/1/1977
1977,5,su,https://www.minneapolisfed.org/beige-book-reports/1977/1977-05-su,1977-05-su,5/1/1977
1977,6,at,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-at,1977-06-at,6/1/1977
1977,6,bo,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-bo,1977-06-bo,6/1/1977
1977,6,ch,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-ch,1977-06-ch,6/1/1977
1977,6,cl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-cl,1977-06-cl,6/1/1977
1977,6,da,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-da,1977-06-da,6/1/1977
1977,6,kc,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-kc,1977-06-kc,6/1/1977
1977,6,mi,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-mi,1977-06-mi,6/1/1977
1977,6,ny,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-ny,1977-06-ny,6/1/1977
1977,6,ph,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-ph,1977-06-ph,6/1/1977
1977,6,ri,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-ri,1977-06-ri,6/1/1977
1977,6,sf,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-sf,1977-06-sf,6/1/1977
1977,6,sl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-sl,1977-06-sl,6/1/1977
1977,6,su,https://www.minneapolisfed.org/beige-book-reports/1977/1977-06-su,1977-06-su,6/1/1977
1977,7,at,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-at,1977-07-at,7/1/1977
1977,7,bo,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-bo,1977-07-bo,7/1/1977
1977,7,ch,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-ch,1977-07-ch,7/1/1977
1977,7,cl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-cl,1977-07-cl,7/1/1977
1977,7,da,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-da,1977-07-da,7/1/1977
1977,7,kc,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-kc,1977-07-kc,7/1/1977
1977,7,mi,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-mi,1977-07-mi,7/1/1977
1977,7,ny,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-ny,1977-07-ny,7/1/1977
1977,7,ph,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-ph,1977-07-ph,7/1/1977
1977,7,ri,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-ri,1977-07-ri,7/1/1977
1977,7,sf,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-sf,1977-07-sf,7/1/1977
1977,7,sl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-sl,1977-07-sl,7/1/1977
1977,7,su,https://www.minneapolisfed.org/beige-book-reports/1977/1977-07-su,1977-07-su,7/1/1977
1977,8,at,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-at,1977-08-at,8/1/1977
1977,8,bo,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-bo,1977-08-bo,8/1/1977
1977,8,ch,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-ch,1977-08-ch,8/1/1977
1977,8,cl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-cl,1977-08-cl,8/1/1977
1977,8,da,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-da,1977-08-da,8/1/1977
1977,8,kc,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-kc,1977-08-kc,8/1/1977
1977,8,mi,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-mi,1977-08-mi,8/1/1977
1977,8,ny,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-ny,1977-08-ny,8/1/1977
1977,8,ph,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-ph,1977-08-ph,8/1/1977
1977,8,ri,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-ri,1977-08-ri,8/1/1977
1977,8,sf,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-sf,1977-08-sf,8/1/1977
1977,8,sl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-sl,1977-08-sl,8/1/1977
1977,8,su,https://www.minneapolisfed.org/beige-book-reports/1977/1977-08-su,1977-08-su,8/1/1977
1977,9,at,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-at,1977-09-at,9/1/1977
1977,9,bo,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-bo,1977-09-bo,9/1/1977
1977,9,ch,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-ch,1977-09-ch,9/1/1977
1977,9,cl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-cl,1977-09-cl,9/1/1977
1977,9,da,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-da,1977-09-da,9/1/1977
1977,9,kc,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-kc,1977-09-kc,9/1/1977
1977,9,mi,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-mi,1977-09-mi,9/1/1977
1977,9,ny,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-ny,1977-09-ny,9/1/1977
1977,9,ph,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-ph,1977-09-ph,9/1/1977
1977,9,ri,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-ri,1977-09-ri,9/1/1977
1977,9,sf,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-sf,1977-09-sf,9/1/1977
1977,9,sl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-sl,1977-09-sl,9/1/1977
1977,9,su,https://www.minneapolisfed.org/beige-book-reports/1977/1977-09-su,1977-09-su,9/1/1977
1977,10,at,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-at,1977-10-at,10/1/1977
1977,10,bo,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-bo,1977-10-bo,10/1/1977
1977,10,ch,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-ch,1977-10-ch,10/1/1977
1977,10,cl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-cl,1977-10-cl,10/1/1977
1977,10,da,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-da,1977-10-da,10/1/1977
1977,10,kc,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-kc,1977-10-kc,10/1/1977
1977,10,mi,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-mi,1977-10-mi,10/1/1977
1977,10,ny,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-ny,1977-10-ny,10/1/1977
1977,10,ph,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-ph,1977-10-ph,10/1/1977
1977,10,ri,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-ri,1977-10-ri,10/1/1977
1977,10,sf,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-sf,1977-10-sf,10/1/1977
1977,10,sl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-sl,1977-10-sl,10/1/1977
1977,10,su,https://www.minneapolisfed.org/beige-book-reports/1977/1977-10-su,1977-10-su,10/1/1977
1977,11,at,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-at,1977-11-at,11/1/1977
1977,11,bo,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-bo,1977-11-bo,11/1/1977
1977,11,ch,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-ch,1977-11-ch,11/1/1977
1977,11,cl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-cl,1977-11-cl,11/1/1977
1977,11,da,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-da,1977-11-da,11/1/1977
1977,11,kc,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-kc,1977-11-kc,11/1/1977
1977,11,mi,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-mi,1977-11-mi,11/1/1977
1977,11,ny,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-ny,1977-11-ny,11/1/1977
1977,11,ph,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-ph,1977-11-ph,11/1/1977
1977,11,ri,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-ri,1977-11-ri,11/1/1977
1977,11,sf,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-sf,1977-11-sf,11/1/1977
1977,11,sl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-sl,1977-11-sl,11/1/1977
1977,11,su,https://www.minneapolisfed.org/beige-book-reports/1977/1977-11-su,1977-11-su,11/1/1977
1977,12,at,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-at,1977-12-at,12/1/1977
1977,12,bo,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-bo,1977-12-bo,12/1/1977
1977,12,ch,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-ch,1977-12-ch,12/1/1977
1977,12,cl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-cl,1977-12-cl,12/1/1977
1977,12,da,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-da,1977-12-da,12/1/1977
1977,12,kc,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-kc,1977-12-kc,12/1/1977
1977,12,mi,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-mi,1977-12-mi,12/1/1977
1977,12,ny,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-ny,1977-12-ny,12/1/1977
1977,12,ph,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-ph,1977-12-ph,12/1/1977
1977,12,ri,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-ri,1977-12-ri,12/1/1977
1977,12,sf,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-sf,1977-12-sf,12/1/1977
1977,12,sl,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-sl,1977-12-sl,12/1/1977
1977,12,su,https://www.minneapolisfed.org/beige-book-reports/1977/1977-12-su,1977-12-su,12/1/1977
1978,1,at,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-at,1978-01-at,1/1/1978
1978,1,bo,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-bo,1978-01-bo,1/1/1978
1978,1,ch,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-ch,1978-01-ch,1/1/1978
1978,1,cl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-cl,1978-01-cl,1/1/1978
1978,1,da,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-da,1978-01-da,1/1/1978
1978,1,kc,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-kc,1978-01-kc,1/1/1978
1978,1,mi,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-mi,1978-01-mi,1/1/1978
1978,1,ny,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-ny,1978-01-ny,1/1/1978
1978,1,ph,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-ph,1978-01-ph,1/1/1978
1978,1,ri,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-ri,1978-01-ri,1/1/1978
1978,1,sf,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-sf,1978-01-sf,1/1/1978
1978,1,sl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-sl,1978-01-sl,1/1/1978
1978,1,su,https://www.minneapolisfed.org/beige-book-reports/1978/1978-01-su,1978-01-su,1/1/1978
1978,2,at,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-at,1978-02-at,2/1/1978
1978,2,bo,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-bo,1978-02-bo,2/1/1978
1978,2,ch,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-ch,1978-02-ch,2/1/1978
1978,2,cl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-cl,1978-02-cl,2/1/1978
1978,2,da,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-da,1978-02-da,2/1/1978
1978,2,kc,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-kc,1978-02-kc,2/1/1978
1978,2,mi,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-mi,1978-02-mi,2/1/1978
1978,2,ny,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-ny,1978-02-ny,2/1/1978
1978,2,ph,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-ph,1978-02-ph,2/1/1978
1978,2,ri,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-ri,1978-02-ri,2/1/1978
1978,2,sf,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-sf,1978-02-sf,2/1/1978
1978,2,sl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-sl,1978-02-sl,2/1/1978
1978,2,su,https://www.minneapolisfed.org/beige-book-reports/1978/1978-02-su,1978-02-su,2/1/1978
1978,3,at,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-at,1978-03-at,3/1/1978
1978,3,bo,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-bo,1978-03-bo,3/1/1978
1978,3,ch,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-ch,1978-03-ch,3/1/1978
1978,3,cl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-cl,1978-03-cl,3/1/1978
1978,3,da,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-da,1978-03-da,3/1/1978
1978,3,kc,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-kc,1978-03-kc,3/1/1978
1978,3,mi,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-mi,1978-03-mi,3/1/1978
1978,3,ny,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-ny,1978-03-ny,3/1/1978
1978,3,ph,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-ph,1978-03-ph,3/1/1978
1978,3,ri,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-ri,1978-03-ri,3/1/1978
1978,3,sf,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-sf,1978-03-sf,3/1/1978
1978,3,sl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-sl,1978-03-sl,3/1/1978
1978,3,su,https://www.minneapolisfed.org/beige-book-reports/1978/1978-03-su,1978-03-su,3/1/1978
1978,4,at,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-at,1978-04-at,4/1/1978
1978,4,bo,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-bo,1978-04-bo,4/1/1978
1978,4,ch,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-ch,1978-04-ch,4/1/1978
1978,4,cl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-cl,1978-04-cl,4/1/1978
1978,4,da,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-da,1978-04-da,4/1/1978
1978,4,kc,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-kc,1978-04-kc,4/1/1978
1978,4,mi,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-mi,1978-04-mi,4/1/1978
1978,4,mny,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-mny,1978-04-mny,4/1/1978
1978,4,ph,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-ph,1978-04-ph,4/1/1978
1978,4,ri,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-ri,1978-04-ri,4/1/1978
1978,4,sf,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-sf,1978-04-sf,4/1/1978
1978,4,sl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-sl,1978-04-sl,4/1/1978
1978,4,su,https://www.minneapolisfed.org/beige-book-reports/1978/1978-04-su,1978-04-su,4/1/1978
1978,5,at,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-at,1978-05-at,5/1/1978
1978,5,bo,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-bo,1978-05-bo,5/1/1978
1978,5,ch,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-ch,1978-05-ch,5/1/1978
1978,5,cl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-cl,1978-05-cl,5/1/1978
1978,5,da,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-da,1978-05-da,5/1/1978
1978,5,kc,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-kc,1978-05-kc,5/1/1978
1978,5,mi,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-mi,1978-05-mi,5/1/1978
1978,5,ny,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-ny,1978-05-ny,5/1/1978
1978,5,ph,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-ph,1978-05-ph,5/1/1978
1978,5,ri,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-ri,1978-05-ri,5/1/1978
1978,5,sf,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-sf,1978-05-sf,5/1/1978
1978,5,sl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-sl,1978-05-sl,5/1/1978
1978,5,su,https://www.minneapolisfed.org/beige-book-reports/1978/1978-05-su,1978-05-su,5/1/1978
1978,6,at,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-at,1978-06-at,6/1/1978
1978,6,bo,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-bo,1978-06-bo,6/1/1978
1978,6,ch,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-ch,1978-06-ch,6/1/1978
1978,6,cl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-cl,1978-06-cl,6/1/1978
1978,6,da,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-da,1978-06-da,6/1/1978
1978,6,kc,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-kc,1978-06-kc,6/1/1978
1978,6,mi,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-mi,1978-06-mi,6/1/1978
1978,6,ny,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-ny,1978-06-ny,6/1/1978
1978,6,ph,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-ph,1978-06-ph,6/1/1978
1978,6,ri,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-ri,1978-06-ri,6/1/1978
1978,6,sf,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-sf,1978-06-sf,6/1/1978
1978,6,sl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-sl,1978-06-sl,6/1/1978
1978,6,su,https://www.minneapolisfed.org/beige-book-reports/1978/1978-06-su,1978-06-su,6/1/1978
1978,7,at,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-at,1978-07-at,7/1/1978
1978,7,bo,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-bo,1978-07-bo,7/1/1978
1978,7,ch,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-ch,1978-07-ch,7/1/1978
1978,7,cl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-cl,1978-07-cl,7/1/1978
1978,7,da,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-da,1978-07-da,7/1/1978
1978,7,kc,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-kc,1978-07-kc,7/1/1978
1978,7,mi,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-mi,1978-07-mi,7/1/1978
1978,7,ny,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-ny,1978-07-ny,7/1/1978
1978,7,ph,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-ph,1978-07-ph,7/1/1978
1978,7,ri,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-ri,1978-07-ri,7/1/1978
1978,7,sf,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-sf,1978-07-sf,7/1/1978
1978,7,sl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-sl,1978-07-sl,7/1/1978
1978,7,su,https://www.minneapolisfed.org/beige-book-reports/1978/1978-07-su,1978-07-su,7/1/1978
1978,8,at,https://www.minneapolisfed.org/beige-book-reports/1978/1978-08-at,1978-08-at,8/1/1978
1978,8,bo,https://www.minneapolisfed.org/beige-book-reports/1978/1978-08-bo,1978-08-bo,8/1/1978
1978,8,ch,https://www.minneapolisfed.org/beige-book-reports/1978/1978-08-ch,1978-08-ch,8/1/1978
1978,8,cl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-08-cl,1978-08-cl,8/1/1978
1978,8,da,https://www.minneapolisfed.org/beige-book-reports/1978/1978-08-da,1978-08-da,8/1/1978
1978,8,kc,https://www.minneapolisfed.org/beige-book-reports/1978/1978-08-kc,1978-08-kc,8/1/1978
1978,8,mi,https://www.minneapolisfed.org/beige-book-reports/1978/1978-08-mi,1978-08-mi,8/1/1978
1978,8,ny,https://www.minneapolisfed.org/beige-book-reports/1978/1978-08-ny,1978-08-ny,8/1/1978
1978,8,ph,https://www.minneapolisfed.org/beige-book-reports/1978/1978-08-ph,1978-08-ph,8/1/1978
1978,8,ri,https://www.minneapolisfed.org/beige-book-reports/1978/1978-08-ri,1978-08-ri,8/1/1978
1978,8,sf,https://www.minneapolisfed.org/beige-book-reports/1978/1978-08-sf,1978-08-sf,8/1/1978
1978,8,sl,https://www.minneapolisfed.org/beige-book-reports/1978/1978-08-sl,1978-08-sl,8/1/1978
